sample_id,partition,scaffold
mol_d4a8a0ec1389b1ed,train,ACYCLIC:CCCCC(CC)COC(=O)CS
mol_d4b24555e0cf6972,train,c1ccccc1
mol_d4b29a00767e2c41,train,N=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1
mol_d4b9602f5a9d0c85,train,c1ccc2nc3c(cc2c1)CCCC3
mol_d4d91c72de0aa9c0,train,ACYCLIC:CC(C)CNCC(C)C
mol_d4e85946bba50b51,train,O=C(NC(=O)c1ccccc1)Nc1ccccc1
mol_d4eb99670fc258ab,train,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1
mol_d500e557a52d56e9,train,c1ccccc1
mol_d502004caaab1b0a,train,ACYCLIC:CC(=O)N[C@@H](CCC(=O)O)C(=O)O
mol_d508d851c0b3aedf,train,O=C(Oc1ccc2c(c1)CCCO2)c1cccnc1
mol_d50c1329419e3631,train,c1csc(CNc2ccccc2-c2nnn[nH]2)c1
mol_d523c3f02945f66b,train,c1ccccc1
mol_d52c434682069b9f,train,ACYCLIC:O=C(Cl)/C=C/C(=O)Cl
mol_d52f1cf974c92ce3,train,ACYCLIC:CN(C)CCCN
mol_d5580f2ca0899a8d,train,c1ccccc1
mol_d567876e2ef8b713,train,ACYCLIC:CCCCCC(=O)OCC
mol_d57fa3e8a552681c,train,ACYCLIC:CC(CCl)OC(C)CCl
mol_d57fbecf80f02f61,train,C(=Cc1cccs1)C1=NCCCN1
mol_d5803dfb5815ccb7,train,ACYCLIC:C#CC(C)(O)CC(C)C
mol_d587191e11d166bb,train,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccon2)cc1
mol_d5891aae6b75c9e0,train,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1
mol_d58c76073f5aad04,train,C(=C1CCCC1Cn1cncn1)c1ccccc1
mol_d598de200f762efe,train,C1CCN2CCCC2C1
mol_d5a5b8ebaa90e8d6,train,O=c1ccc2ccc(OC3CCCCS3)cc2o1
mol_d5c11eea541daa0b,train,ACYCLIC:CC(O)C(CO)C(C)O
mol_d5d54a0fc6a1dd74,train,O=C(OC1CC2CCC(C1)N2)c1ccccc1
mol_d5f4e1486b5da847,train,c1ccccc1
mol_d5faafe22a9b19ee,train,c1ccccc1
mol_d5fbe9dc63078090,train,ACYCLIC:O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
mol_d5ff2591f8295a49,train,C1CCC(SSC2CCCCC2)CC1
mol_d60270e23b94e1c0,train,c1ccc(OCCCCCOc2ccccc2)cc1
mol_d6044096af0493cf,train,c1ccccc1
mol_d60874160182fd69,train,c1ccccc1
mol_d61492df8eba21a9,train,c1ccccc1
mol_d6156b7bacc109e8,train,O=c1[nH]sc2ccccc12
mol_d620ba0283a96660,train,ACYCLIC:CCC(C)COC(C)=O
mol_d626084134052fbe,train,ACYCLIC:CC(CCC(=O)O)C(=O)O
mol_d629abbf25d3cd0f,train,ACYCLIC:OCCCCCCCCCCCCBr
mol_d62a7522d7261a98,train,O=C(CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)NCC(=O)N1CCCC1
mol_d6317f480fe510db,train,C1CSCN1
mol_d633c399a4a714bb,train,O=S1(=O)OCC2C3C=CC(C3)C2CO1
mol_d63ed9fb078c65c6,train,ACYCLIC:CC=CCC#N
mol_d645aa79f55e85d0,train,ACYCLIC:O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
mol_d64b77dd8dcb6f5d,train,ACYCLIC:COCC(C)OC(C)=O
mol_d658427b8441a50e,train,O=C(CCOCCOCCOCCOCCC(=O)Nc1ccccc1)Nc1ccccc1
mol_d6646ff3c2be5353,train,ACYCLIC:O=P(O)(O)OP(=O)(O)O
mol_d67030aec6fae8fb,train,c1ccccc1
mol_d6917c44b43ccfff,train,O=C1CNc2ccc(C(=O)N3CCC(C4CCNCC4)CC3)cc2CN1
mol_d6c80d9e2e1682df,train,ACYCLIC:[CH3][Sn]([CH3])([Cl])[Cl]
mol_d6ccff5f39d6ee59,train,O=C(CCCc1ccccc1)N1CC2CCCCC2C1
mol_d6d8ed63edfab07d,train,O=C1OCC(c2ccccc2)=C1c1ccccc1
mol_d6ecae49e4e17c17,train,c1ccccc1
mol_d6f08fb798f93150,train,O=C1CCCc2ccccc21
mol_d6f213baa94a981e,train,ACYCLIC:COC(=O)CCC(=O)O
mol_d6f378adb9799352,train,c1ccccc1
mol_d72ee934d45647f2,train,c1ccccc1
mol_d73209f4675f0552,train,O=C(CNCCCc1ccccc1)N1CCNC1=O
mol_d73f38ac3ee399a0,train,c1ccc(Cn2ncc3ccccc32)cc1
mol_d741f25d664cfd37,train,ACYCLIC:CCC(C)C(N)C(=O)O
mol_d75b77dd2cf3c390,train,ACYCLIC:CCCCCC(O)/C=C/C=O
mol_d75bac1024d88c90,train,O=C1CCc2ccccc2N1
mol_d763bc3cdb5d7b8b,train,c1ccccc1
mol_d7663eadbc02ce72,train,O=C1CCC2C(CCC3C4CC=CC4CCC23)C1
mol_d77334497c94c3b2,train,c1ccc2c(c1)OCC(C1=NCCN1)O2
mol_d773e3e4edf166aa,train,O=C(Cc1ccccc1)OC1CC2NC(C1)C1OC21
mol_d779b4374acb4b83,train,ACYCLIC:[Mn+2]
mol_d77cf3f7fb6a5c92,train,c1ccccc1
mol_d785225849b82092,train,O=C(Nc1ccccc1)Nc1ccncc1
mol_d7932a0e3dd6b3ff,train,C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12
mol_d79e18f34bcd03a2,train,O=C1CCCCCCCCCCCCCC1
mol_d7a50fc5c118718c,train,O=C1OC(CN2CCOCC2)CN1N=Cc1ccco1
mol_d7b85abaf506f064,train,O=C1CCC(C2CCCCC2)CC1
mol_d7c479b38bcd8e11,train,C1CCCNCCC1
mol_d7c5e44f66fe041f,train,c1ccc(C(Cc2ccncn2)Cn2cncn2)cc1
mol_d7d249456301c2a1,train,O=c1cc[nH]cn1
mol_d7d95ab4eb70949f,train,C1COCC(CC2CO2)C1
mol_d7de016363424bb8,train,O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1
mol_d7e879d1b52602ae,train,O=c1cc(-c2ccccc2)oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12
mol_d80727959931315b,train,ACYCLIC:CCCCS
mol_d80b5f1307dc2579,train,c1ccccc1
mol_d81f6a8e21ccab3a,train,O=C1NC(=O)C(=O)C(=O)N1
mol_d82e61fbf1b52b0a,train,O=C1CCC(c2ccccc2)C(=O)N1
mol_d833abf653fb494f,train,O=C1CC=NN1c1ccccc1
mol_d834484f4933d58e,train,c1ccccc1
mol_d8491a8e91cffe41,train,O=C(CCCNC(=O)C(NC(=O)c1ccncn1)C(OC1OCCCC1OC1CCCCO1)c1cnc[nH]1)NCC(=O)NCCc1nc(-c2nccs2)cs1
mol_d849ad86f5427e0f,train,O=C1NCC(COc2ccccc2)O1
mol_d861918f924d6610,train,ACYCLIC:CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
mol_d86314c0a32111d9,train,ACYCLIC:N#CCCC(Br)(C#N)CBr
mol_d8679165dc9c3b35,train,c1ccc(NC2CCNCC2)cc1
mol_d86cdb1f75bfb8d0,train,c1ccc(CNCc2ccccc2)cc1
mol_d8710fdaade795cc,train,c1ccccc1
mol_d88189f7b9cf9448,train,c1ccc(Nc2ccnc3ccccc23)cc1
mol_d88bbbcb0437b856,train,ACYCLIC:CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C
mol_d88caa9389cbb04e,train,O=C(Nc1ccccc1)c1ccc2ccccc2c1
mol_d8aa7f6e13ff0567,train,ACYCLIC:CCCCCCOC(=O)CC
mol_d8c52d0b648926b3,train,O=C1C=CC2C(=C1)CCC1C3CCC(=O)OC3CCC21
mol_d8c557d6cb72a83b,train,ACYCLIC:CCCCCCCCCCCCOS(=O)(=O)O
mol_d8f29901390e8641,train,ACYCLIC:CCCCCCI
mol_d8f3c16b0bf51376,train,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1
mol_d8f567c481764446,train,c1ccc(C2CCCCC2)cc1
mol_d8f992e92d3ca135,train,c1ncc2nc[nH]c2n1
mol_d8ff7e2c2debcfa5,train,ACYCLIC:CN(C)C(=S)S
mol_d90051f76ab1947d,train,ACYCLIC:CCCCOCCOCCSC#N
mol_d903847bf9617d92,train,ACYCLIC:CCOC(=N)CC(=O)OCC
mol_d9041972c1d141de,train,O=c1cc[nH]c2nc(N3CCNCC3)ncc12
mol_d927794cccc51f4e,train,ACYCLIC:C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C
mol_d92c52b2256ace9f,train,c1ccccc1
mol_d92cd1c8285e32b7,train,O=C(CN1CCCC1=O)Nc1ccccc1
mol_d93bf56a09e3634f,train,ACYCLIC:CCCCCC#CC(=O)OC
mol_d9465fc9ed360215,train,c1ccccc1
mol_d949ff3b0033d88e,train,O=C1CCC(=O)O1
mol_d951825a4641bb33,train,O=C1CCC2C1CCC1c3ccccc3CCC12
mol_d95756cf95d39df6,train,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21
mol_d9667a7c8695647a,train,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12
mol_d967dfca2c9b8c16,train,O=S(=O)(NCC[n+]1ccccc1)c1ccccc1N=Nc1ccccc1
mol_d9816eeec9695d9f,train,c1ccccc1
mol_d9976def946c882e,train,c1ccccc1
mol_d999fe7641be4d50,train,O=C1CC(=O)c2ccccc21
mol_d99c7b90596ef616,train,c1ccccc1
mol_d9a84f606efa62de,train,O=C1CCC2C1CCC1C3CCCCC3=CCC21
mol_d9ae4caedae4fb5a,train,ACYCLIC:CO[Si](CCCNCCN)(OC)OC
mol_d9bcfa2e82a16446,train,c1ccccc1
mol_d9bd03cc379a5ac3,train,c1ccccc1
mol_d9cebd1ea68e6505,train,c1cn[nH]c1
mol_d9d0c4def1475a1b,train,c1ccc(CCCNCc2cccc3ccccc23)cc1
mol_d9f2d56927a5d5c8,train,O=C1C=CC2C(CCC3C4CCCC4CCC23)N1
mol_d9f3a2c8dec5330d,train,ACYCLIC:NCCNCCNCCNCCN
mol_d9fdab810753d757,train,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
mol_da0e6c4f46ea7903,train,ACYCLIC:CC(C)(C)CC(C)(C)N
mol_da1a9f6ec5ce0e9b,train,ACYCLIC:CCOS(=O)(=O)OCC
mol_da2763cf0195291d,train,ACYCLIC:C[Si](C)(CCCN)O[Si](C)(C)CCCN
mol_da2ee699dc10dec3,train,ACYCLIC:CCCCN(CCCC)N=O
mol_da439e8d1f71148c,train,c1ccccc1
mol_da4da44919038f4e,train,O=C1C(=Cc2ccccc2)C2CCC1C2
mol_da57761d5c394752,train,c1ccccc1
mol_da5be4d51dd28d2d,train,ACYCLIC:CC(O)CN(CC(C)O)CC(C)O
mol_da633633b1fee40f,train,O=C1COc2ccccc2OC1
mol_da6ae5fe9b42cc96,train,O=S(=O)(Nc1ccccc1)c1ccccc1
mol_da6ba91bab4346e8,train,ACYCLIC:CCCCOC(O)CC
mol_da6baac14f5df51f,train,ACYCLIC:OCCCBr
mol_da6c4767955d453e,train,O=C(c1ccccc1)N1CCCC(CCCN2CCC(c3ccccc3)CC2)(c2ccccc2)C1
mol_da70315b1f6968c6,train,ACYCLIC:CCCCCCNCCCCCC
mol_da712e62deeb1e28,train,O1[As]2O[As]3O[As]1O[As](O2)O3
mol_da733ef910924fb0,train,c1cc2c3c(c1)OC1C4CCC5(CC4)C(C2)N(CC2CC2)CCC315
mol_da751c8ddc983902,train,ACYCLIC:CCCCC(C=O)CC
mol_da859f640a84a0de,train,O=C(c1ccccc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
mol_da8f08afbbddb678,train,c1ccccc1
mol_daa3add1d0d7f5ab,train,c1ccccc1
mol_daa59397e74d4eb6,train,ACYCLIC:O=CNNC=O
mol_dabb3f41137ed1bb,train,O=S(=O)(Nc1ccncn1)c1ccccc1
mol_dac9fc34d91ab638,train,c1ccccc1
mol_dae6e5c4fe161142,train,c1ccccc1
mol_dae80e07d8675368,train,C1=CCC=C1
mol_db02db380704f2e6,train,C1=CCCC=CCC1
mol_db19fb59dfbee5a5,train,c1c2c(nc3c1CCC3)CCCC2
mol_db24fc5e631a4026,train,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12
mol_db28f05c04cea254,train,c1ccccc1
mol_db290bca77593690,train,c1ccccc1
mol_db30093b3abc5350,train,ACYCLIC:C=CCCCCCC
mol_db39c03210f0b6a0,train,O=c1ncccn1C1CSCO1
mol_db48d59776c5e0ba,train,c1ccc(CNCCNCc2ccccc2)cc1
mol_db4ef98e0cdd1357,train,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1
mol_db5274aeb43763c3,train,ACYCLIC:COCCOCCOCCOCCOCCO
mol_db6de2fd6561aa41,train,ACYCLIC:CCCC=O
mol_db6f02cdca78ae15,train,c1ccccc1
mol_db70f933df9972b9,train,c1ccccc1
mol_db7a4b45e3ced1c0,train,c1ccc2c(c1)CCc1ccccc1C2
mol_db8edb5710f55d5c,train,c1ccccc1
mol_db9acd091bbba521,train,ACYCLIC:[Zr+4]
mol_db9e8b7acc2922d1,train,c1ccccc1
mol_dba89c2f6ce6de6a,train,O=[PH]1NCCCO1
mol_dbaf1c8c29f4ab93,train,ACYCLIC:C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC
mol_dbb1469d402c508f,train,c1ccccc1
mol_dbb1ac6e5de73597,train,ACYCLIC:CC(C)O
mol_dbb37b9fe1142c69,train,c1ccccc1
mol_dbbf1a3baa70a697,train,c1ccccc1
mol_dbd1ca04d9aeb451,train,c1ccccc1
mol_dbd92c5a023a2591,train,ACYCLIC:[O-][Cl+3]([O-])([O-])O
mol_dbda28347183c8af,train,ACYCLIC:CCOC(=O)CBr
mol_dbea805364da93a2,train,O=C(Nc1c[nH]c(C(=O)Nc2cc[nH]c2)c1)c1ccc[nH]1
mol_dbec028171980b3d,train,c1ccccc1
mol_dbef9252ddda89a4,train,O=C(NC(c1ccccc1)C1CCCCN1)c1ccccc1
mol_dbefc2d9d69d9f3a,train,c1ccccc1
mol_dc02afcddc12e328,train,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCSSCC(C(=O)N2CCCC2)NC(=O)CN1
mol_dc12fa2a93aa9f45,train,O=C(NC(CCN1CCC2CCCCC2C1)CSc1ccccc1)c1ccccc1
mol_dc1e0bb097b7f9fe,train,ACYCLIC:O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr
mol_dc207d19d6722327,train,O=C1c2ccccc2CN1c1ccccc1
mol_dc20a7a48cb3ea65,train,c1ccccc1
mol_dc418f0671acce98,train,O=C(NCCc1cc(=O)[nH]c2ccccc12)c1ccccc1
mol_dc6f5602bfc7c258,train,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21
mol_dc8165373cb94496,train,O=C(Nc1cccc2ccoc12)c1ccccc1
mol_dc95ed86fb31a69a,train,O=C(Cc1ccccc1)Oc1ccccc1
mol_dcac9a0357262aca,train,O=C(Nc1ccccc1)N1CCN(c2ncnc3cc(OCCCN4CCCCC4)ccc23)CC1
mol_dcadf567fa55423a,train,C=C1C(=O)OC2C1CCC=CCCC1OC12
mol_dcc73bf631f9be42,train,ACYCLIC:NCCN
mol_dcc91eabe275b4b7,train,c1ccc(COc2ccc3c(c2)OCC3)cc1
mol_dce9679bde4a275e,train,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC(C3CCCCC3)OC12
mol_dd00ba1abe4a91f3,train,ACYCLIC:CCOP(=S)(Cl)OCC
mol_dd044326e6d7d3ab,train,c1ccc(C2CCc3ccccc3O2)cc1
mol_dd1198d897bd6d73,train,c1ccccc1
mol_dd13d7c4242dfdf1,train,S=c1[nH]c2ccccc2[nH]1
mol_dd15f635d3c8292d,train,c1ccccc1
mol_dd1bf5d24be9170f,train,ACYCLIC:CS(=O)(=O)O
mol_dd2f6c7d28684932,train,c1ccccc1
mol_dd366f2795eefed3,train,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccccc1
mol_dd37700cb7621151,train,O=C(c1ccccc1)c1coc2ccccc12
mol_dd3d2c15cfcb9575,train,C1CCC2C(C1)CCC1CCCCC12
mol_dd427bbec8754b3d,train,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1
mol_dd46cbf72d76fe62,train,c1ccc(OCCCN2CCOCC2)cc1
mol_dd5b0229099dcd74,train,c1ccccc1
mol_dd64eb2c5949adf2,train,c1ccc(COc2ccccc2)cc1
mol_dd70801a3dbb4d08,train,c1ccccc1
mol_dd80faacda44e2b4,train,O=C1CC=NN1c1ccccc1
mol_dd952671d6f09946,train,O=C(CN1CCN(CCCC(c2ccccc2)c2ccccc2)CC1)Nc1ccccc1
mol_ddace9cc97a30ce4,train,c1ccccc1
mol_ddbd22d5f303aec6,train,O=C(Cc1cccs1)NC1C(=O)N2C=C(C[n+]3ccccc3)CSC12
mol_ddbf3e5e2a057af3,train,O=C1C(N=CN2CCCCCC2)C2SCCN12
mol_ddc2ea0628890f77,train,c1ccccc1
mol_ddcb622f27542a2a,train,O=C(c1ccccc1)c1ccccc1-n1ccnc1
mol_ddcd93175ddeab20,train,ACYCLIC:CCCCOC(=O)CCCCCCCCC(=O)OCCCC
mol_ddd3c826aa8b17b0,train,c1ccccc1
mol_dde82b371c048344,train,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
mol_dde8fb0cab54d70f,train,c1ccccc1
mol_ddf1fba0950903d2,train,O=C1NC(=O)C2(CCOc3ccccc32)N1
mol_de03e114a04a7807,train,ACYCLIC:CN(C)CCOCCO
mol_de084a80eace962a,train,c1ccccc1
mol_de13fe54af66d525,train,c1ccccc1
mol_de1efe73850d62ae,train,ACYCLIC:CCCCOCC(C)OCC(C)O
mol_de3980893afa3def,train,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccccc21
mol_de50a2e7ac45b23f,train,c1ccccc1
mol_de53b5d841efafc1,train,O=C(NCc1ccccc1)c1c[nH]c2cccnc2c1=O
mol_de59df6341892aae,train,c1ccccc1
mol_de5c78199ad20616,train,ACYCLIC:O=CC(Br)(Br)Br
mol_de727e85f2cc4755,train,O=C1NC(=O)C(c2ccccc2)C(=O)N1
mol_de74aba20ea27add,train,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccccc1)c1ccccc1)CC2
mol_de76b806fe9e7d2d,train,ACYCLIC:CCCCCCCCCC(=O)O
mol_de84a3a5e7d86fb5,train,ACYCLIC:CC(C)=O
mol_de94a081ecbd4cd4,train,C(CC[NH+]1CCCC1)CC[NH+]1CCCC1
mol_de9598d3da430106,train,c1ccc(CCOc2ncnc3ccccc23)cc1
mol_deac791e97515488,train,ACYCLIC:C=CCCCCCCCCCCCC
mol_dead2ad07a4fa66b,train,O=c1oc2cccc3c(=O)oc4cccc1c4c23
mol_debadd8164ec83a0,train,c1ccccc1
mol_ded0d32238a3aeaf,train,O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2
mol_dedac7de255bd7f2,train,c1ccc(CCCCNCCc2ccccc2)cc1
mol_dedf880e0edc88a9,train,c1ccccc1
mol_dee097a2f3d7e55e,train,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21
mol_dee14dabba28e3d7,train,c1ccc(CNCCOc2ccccc2)cc1
mol_dee151563622fa11,train,ACYCLIC:[Na][I]
mol_dee318892afbb6aa,train,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1
mol_dee9bd7aa80fd759,train,c1cc(-c2ccncc2)ccn1
mol_deeec9e3c3d26201,train,c1ccc(-c2ncco2)cc1
mol_df16dfb89d159c2c,train,c1ccc2c(c1)Oc1ccccc1O2
mol_df38a92d7a16d1dd,train,O=C(Cc1ccccc1)c1ccccc1
mol_df3bd8ccf30287e8,train,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12
mol_df496afbd1550826,train,O=C1CCO1
mol_df4b335f2f19f4b0,train,c1ccc(-c2ccc(COC3CCC(N4CCCCC4)C3)cc2)cc1
mol_df4d9868e44309d5,train,ACYCLIC:O=[N+]([O-])CCO
mol_df687e49ae6dfe6a,train,ACYCLIC:[SnH4]
mol_df698ef9ea1abf5f,train,c1ccccc1
mol_df6a3d41084cd751,train,C=C1NC(=O)CNC(=O)CNC2C=Cc3ccc(nc3C2)C(=O)OCC2NC(=O)c3csc(n3)CNC(=O)C3CSC(=N3)C(=C)NC(=O)CNC(=O)c3csc(n3)C3(CCC(c4nccs4)=NC3c3csc2n3)NC(=O)CNC1=O
mol_df7a6bc2f076c5ba,train,O=C1CCOC2OC3CCCCC3OC12
mol_df84fdd502985f70,train,O=C1CC2CC2C1
mol_df92b079995d1ad8,train,N=C1NCC(=O)N1
mol_dfa122ea253d3e10,train,c1ccc(Sc2ccc3[nH]cnc3c2)cc1
mol_dfa949ad5081b306,train,O=C(CCc1ccccc1)OCC(COC(=O)CCc1ccccc1)(COC(=O)CCc1ccccc1)COC(=O)CCc1ccccc1
mol_dfd3223c4c1bad14,train,O=S(=O)(Nc1cnccn1)c1ccccc1
mol_dfdbb6101ec1a007,train,c1ccc2c(c1)Cc1ccccc1N2
mol_dfdf589822e1e191,train,c1ccc2c(c1)C1CCC2c2ccccc21
mol_dfe338bd3f79c0da,train,c1ccccc1
mol_dfe565d8b4d0475f,train,c1ccccc1
mol_dfe966f3d57b5bf0,train,c1ccccc1
mol_dff88ef3fea36d74,train,ACYCLIC:COP(=O)(NC(C)=O)SC
mol_e001b6b4a769eca2,train,ACYCLIC:C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C
mol_e008fd7a03ff240f,train,O=C1CCCC(=O)N1
mol_e0090ebb1b80e276,train,ACYCLIC:CCN(CC)CC
mol_e00d9f33df0e463e,train,O=C1CCCCC1c1ccccc1
mol_e01289c2c6291866,train,ACYCLIC:O=NN(CCCl)C(=O)NCCCl
mol_e01c95e77f526de0,train,c1ccc(C2Cc3ccccc3O2)cc1
mol_e0389c32ebcf82e5,train,c1ccccc1
mol_e04680623dae6b67,train,c1ccccc1
mol_e049ee43384c9f85,train,O=C1CCc2ccccc21
mol_e06cf09603424d8b,train,C1CC2C3CCC(C3)C2C1
mol_e06eb8f41382c7cb,train,ACYCLIC:FC(F)(Cl)C(F)(Cl)Cl
mol_e071a409f1e35916,train,c1ccccc1
mol_e093447e70f28cd9,train,c1ccccc1
mol_e09ecbddc6a4357c,train,O=C(NCCc1ccccc1)NS(=O)(=O)c1ccccc1
mol_e0acda5bc06510f0,train,O=S1(=O)CCN(N=Cc2ccco2)CC1
mol_e0ae5b42e2860806,train,c1ccccc1
mol_e0d2e9890ee82b98,train,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1
mol_e0d3842da5b36aa7,train,O=C(Nn1ccc2ccccc21)c1cnc(-c2ccccn2)nc1
mol_e0d507ef3a04cb41,train,c1ccccc1
mol_e0dc5db705ef431d,train,ACYCLIC:C=C/C(C)=C/C/C=C(\C)CCC=C(C)C
mol_e0ddb6f6d033ef41,train,O=C(NNC(=O)c1ccccc1)c1ccccc1
mol_e0e0eb08de7f6d45,train,ACYCLIC:C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C
mol_e0f3f7c0d299cc83,train,O=C1c2c([nH]c3ccccc23)CCN1Cc1cnc[nH]1
mol_e0f950bf506f4d17,train,O=C(OCCN1CCCCC1)C(c1ccccc1)c1ccccc1
mol_e0fb6fa420201378,train,O=C(c1c[nH]c2ccccc12)C1CCc2[nH]cnc2C1
mol_e1010efe413a2631,train,c1ccccc1
mol_e105695811da9c6d,train,O=c1ccoc2ccc(Oc3ccccc3)cc12
mol_e1129d31f4520bd1,train,C1=CC2CCC3C4CCCCC4=CCC3C2C1
mol_e11b83fc7102aaf0,train,ACYCLIC:CCCCCCCCCCCCCCCC(=O)NCCO
mol_e11eec1df93433f0,train,c1c[n+](N2CCOCC2)no1
mol_e12135758f281c31,train,C1CCC2(CC3C(CC4C3CCC3C5CCC(OC6CCC(OC7OCCC(OC8CCCCO8)C7OC7CCCCO7)CO6)CC5CCC34)O2)NC1
mol_e1237382e9c360da,train,c1ccc(CN(c2ccccc2)C2CCNCC2)cc1
mol_e13acaec9e5ba9df,train,c1ccc(Oc2nccc(-c3[nH]cnc3-c3ccccc3)n2)cc1
mol_e147721d324fde17,train,c1ccccc1
mol_e149f7b40f4e89e2,train,c1ccc(Oc2ccccn2)cc1
mol_e14d4fb4919ad1e9,train,c1ccccc1
mol_e1504aae8468c2cc,train,O=C(NCc1cccnc1)Nc1ccccc1
mol_e15b44adb8783b0d,train,C1=NCC(c2ccccc2)O1
mol_e1616d8216f64af7,train,O=c1[nH]oc2c1CCNC2
mol_e16204afadbfc1ce,train,ACYCLIC:OC[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
mol_e1662815da3041c5,train,c1ccccc1
mol_e16cf00bdc42a076,train,c1ccccc1
mol_e17aa998c95141b4,train,O=c1ccn2c3c(c(N4CCNCC4)ccc13)SCC2
mol_e19468d4ac140aa3,train,O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1
mol_e19a4cde1733df59,train,C1CCC(OC2CCCO2)OC1
mol_e19aaabc9d0157fb,train,c1ccccc1
mol_e19d9ad75946beba,train,ACYCLIC:C=CCCl
mol_e1b2c67bd9f7d8bf,train,c1ccc(Cn2ccc3ccccc32)cc1
mol_e1bf38bb37b3cbee,train,O=c1ccnc(NC2CCN(c3nc4ccccc4n3Cc3ccccc3)CC2)[nH]1
mol_e1d84a18f736e1af,train,C1COC(NC(C2CC2)C2CC2)=N1
mol_e1d9191963f3ec06,train,O=[PH](Oc1ccccc1)Oc1ccccc1
mol_e1df6b91b8ad46b9,train,O=C(Nc1ccccc1)Nc1ccccc1
mol_e1e2d75e7ef50c0e,train,C1CCC(OC2OCCC2OC2CCCCO2)CC1
mol_e1efd725bf9b1c72,train,ACYCLIC:CC(C)N=C=NC(C)C
mol_e1f5f6367214a8eb,train,C(=Cc1ccc2ccccc2[nH+]1)C=C1C=Cc2ccccc2N1
mol_e1fbfb15b5b4a53b,train,O=C1OC(=O)c2ccccc21
mol_e20325838b912aad,train,c1ccccc1
mol_e21e211754b1aeb2,train,ACYCLIC:CC(O)CNCC(C)O
mol_e21f74ff2ce80e80,train,c1ccccc1
mol_e2461a2d3cbf545f,train,c1ccccc1
mol_e24a724dfd7dc901,train,c1ccc2c(Cn3ccnc3)c[nH]c2c1
mol_e24f935bd21da0c5,train,O=C1CC2CCC1C2
mol_e25cbaf26ed59920,train,ACYCLIC:NC(=O)O
mol_e26ea80414f76aad,train,O=c1[nH]nnc2ccccc12
mol_e27261bf65cd1525,train,O=C1C=CC(=O)c2ccccc21
mol_e2749b83f9c48140,train,c1ccc(Oc2ccccn2)cc1
mol_e275ef1d2c3a5226,train,c1ccc(CCN2CCC(c3ccccc3)CC2)cc1
mol_e27940f29c08e1e2,train,O=C(Nc1ccccc1)c1cc2ccccc2[nH]c1=O
mol_e284fd1e12bd33d7,train,c1ccccc1
mol_e288032c12eb3149,train,c1ccccc1
